BookCode,BookTitle,BookDescription,CountPage,PrintType,Authors,SalesAvailable,PublicDomain,PreviewAvaliable,idBookDimension,BookCategory
9788575422106,"Como se tornar um líder servidor",NULL,44,0,"James Hunter",1,1,0,5228,5
9788575421901,"Preciso saber se estou indo bem!","Imagine como seria se, de repente, você passasse a ser totalmente ignorado em casa ou no trabalho – sem orientações, elogios ou críticas pelas coisas que faz. Qual seria seu grau de iniciativa? Como ficaria sua motivação com o passar do tempo? Sem uma avaliação clara como ponto de referência, as pessoas não conseguem ser produtivas e saber se estão no caminho certo. <em>Preciso saber se estou indo bem! </em>ilustra a importância do feedback através de uma história simples, baseada em pessoas reais que o autor conheceu ao longo de sua carreira como professor e consultor.",44,0,"Richard Williams",1,1,0,5229,5
9788575421826,"Desvendando os segredos da linguagem corporal",NULL,72,0,"Allan Pease / Barbara Pease",1,1,0,5230,5
9788575421550,"Jesus, o maior psicólogo que já existiu",NULL,92,0,"Mark W. Baker",1,1,0,5231,5
9788575421024,"O monge e o executivo","Leonard Hoffman, um famoso empresário que abandonou sua brilhante carreira para se tornar monge em um mosteiro beneditino, é o personagem central desta envolvente história criada por James C. Hunter para ensinar de forma clara e agradável os princípios fundamentais dos verdadeiros líderes. Se você tem dificuldade em fazer com que sua equipe dê o melhor de si no trabalho e gostaria de se relacionar melhor com sua família e seus amigos, vai encontrar neste livro personagens, idéias e discussões que vão abrir um novo horizonte em sua forma de lidar com os outros. É impossível ler este livro sem sair transformado. <em>O monge e o executivo</em> é, sobretudo, uma lição sobre como se tornar uma pess",44,0,"James Hunter",1,1,0,5232,5
9788575421024,"O monge e o executivo","Leonard Hoffman, um famoso empresário que abandonou sua brilhante carreira para se tornar monge em um mosteiro beneditino, é o personagem central desta envolvente história criada por James C. Hunter para ensinar de forma clara e agradável os princípios fundamentais dos verdadeiros líderes. Se você tem dificuldade em fazer com que sua equipe dê o melhor de si no trabalho e gostaria de se relacionar melhor com sua família e seus amigos, vai encontrar neste livro personagens, idéias e discussões que vão abrir um novo horizonte em sua forma de lidar com os outros. É impossível ler este livro sem sair transformado. <em>O monge e o executivo</em> é, sobretudo, uma lição sobre como se tornar uma pess",44,0,"James Hunter",1,1,0,5233,5
9788575420850,"Pais brilhantes, professores fascinantes",NULL,76,0,"Augusto Cury",1,1,0,5234,5
9788575420560,"Dez leis para ser feliz",NULL,28,0,"Augusto Cury",1,1,0,5235,5
9788575420492,"Faça o que tem que ser feito",NULL,44,0,"Bob Nelson",1,1,0,5236,5
9788575420478,"Não leve a vida tão a sério",NULL,60,0,"Hugh Prather",1,1,0,5237,5
9788575420324,"Em busca do príncipe encantado","Homens e mulheres bem poderiam ser de espécies diferentes porque têm comportamentos, manias e objetivos diametralmente opostos. Mesmo assim, desde que o mundo é mundo, eles não sabem viver um longe do outro. Você ainda acredita que vai encontrar o homem ideal? Ou você é um candidato à vaga de príncipe encantado? Neste livro, Bradley Trevor Greive usa e abusa do seu bom-humor ao combinar fotos e textos para retratar os perigos e os prazeres dos relacionamentos e a dificuldade da mulher moderna de achar um parceiro à sua altura: um homem que não seja ciumento, não fuja de compromissos e, lógico, que beije bem.",20,0,"Trevor Bradley Greive",1,1,0,5238,5
9788575420324,"Em busca do príncipe encantado","Homens e mulheres bem poderiam ser de espécies diferentes porque têm comportamentos, manias e objetivos diametralmente opostos. Mesmo assim, desde que o mundo é mundo, eles não sabem viver um longe do outro. Você ainda acredita que vai encontrar o homem ideal? Ou você é um candidato à vaga de príncipe encantado? Neste livro, Bradley Trevor Greive usa e abusa do seu bom-humor ao combinar fotos e textos para retratar os perigos e os prazeres dos relacionamentos e a dificuldade da mulher moderna de achar um parceiro à sua altura: um homem que não seja ciumento, não fuja de compromissos e, lógico, que beije bem.",20,0,"Trevor Bradley Greive",1,1,1,5239,5
9788575420270,"O poder do agora","Combinando conceitos do cristianismo, do budismo, do hinduísmo, do taoísmo e de outras tradições espirituais, Tolle elaborou um guia de grande eficiência para a descoberta do nosso potencial interior. Este livro é um manual prático que nos ensina a tomar consciência dos pensamentos e emoções que nos impedem de vivenciar plenamente a alegria e a paz que estão dentro de nós mesmos.",24,0,"Eckhart Tolle",1,1,0,5240,5
9788575420270,"O poder do agora","Combinando conceitos do cristianismo, do budismo, do hinduísmo, do taoísmo e de outras tradições espirituais, Tolle elaborou um guia de grande eficiência para a descoberta do nosso potencial interior. Este livro é um manual prático que nos ensina a tomar consciência dos pensamentos e emoções que nos impedem de vivenciar plenamente a alegria e a paz que estão dentro de nós mesmos.",24,0,"Eckhart Tolle",1,1,0,5241,2
9788575315712,"O fim do Brasil",NULL,76,1,"Felipe Miranda",1,1,1,5242,2
9788575132074,"Jesus, o profeta divino",NULL,82,0,"Paiva Netto",1,1,0,5243,2
9788575038321,"The Beatles",NULL,84,0,"Steve Turner",1,1,0,5244,2
9788575037560,"O outono da Idade Média",NULL,56,0,"Johan Huizinga",1,1,0,5245,2
9788574752280,"Assassinato de reputações",NULL,60,0,"Romeu Tuma Júnior",1,1,0,5246,2
9788574752280,"Assassinato de reputações",NULL,60,0,"Romeu Tuma Júnior",1,1,0,5247,3
9788574068268,"A parte que falta encontra o grande O","A parte que falta está em busca de alguém para completar. Após ser abandonada pelo ser circular, ela aguarda um par perfeito em que possa se encaixar. Ela quer conhecer o mundo, e precisa de alguém que a faça rolar. Mas muitos seres não sabem nada sobre encaixe, outros já têm partes demais e alguns não sabem nada de nada. A parte que falta até encontra um encaixe perfeito, mas sua jornada juntos dura muito pouco. Até que ela se depara com o Grande O, um ser completo, que rola sozinho, e que pode dar a ela um ensinamento que mudará seu modo de enxergar a vida.",20,0,"Shel Silverstein",1,1,0,5248,3
9788574066707,"Malala, a menina que queria ir para a escola",NULL,6,0,"Adriana Carranca",1,1,0,5249,3
9788573518139,"Harry Potter - das páginas para a tela",NULL,32,0,Panini,1,1,0,5250,3
9788573516814,"Harry Potter - A magia do cinema",NULL,60,0,"Miraphora Mina",1,1,0,5251,3
9788573406054,"É com vocês, Super Fofos!",NULL,1,0,"Josh Selig",1,1,0,5252,3
9788573251197,"As cinco linguagens do amor",NULL,16,0,"Gary Chapman",1,1,0,5253,3
9788573129731,"O poder da coragem",NULL,76,0,"Jober Chaves",1,1,0,5254,3
9788573129571,"O mapa da felicidade","Heloísa Capelas é especialista no desenvolvimento do potencial humano e acredita que é a partir do autoconhecimento que as pessoas poderão encontrar a felicidade. Afinal, as pessoas se sentem infelizes, mas não sabem como fazer uma verdadeira mudança que as leve ao encontro daquilo que poderá suprir esse vazio. A felicidade é idealizada por fatores externos que, quando alcançados, não satisfazem porque internamente falta o essencial: o amor próprio. Então, é fundamental ter um encontro consigo mesmo, é preciso fazer o exercício do autoconhecimento a fim de conhecer seus pontos fortes e fracos, planejar as mudanças que deseja, elevar a autoestima e viver intensamente o amor por si mesmo. ",40,0,"Heloisa Capelas",1,1,0,5255,3
9788573129533,"Transformando grama em ouro",NULL,60,0,"Julio Casares",1,1,0,5256,3
9788573129083,"O cérebro de alta performance",NULL,16,0,"Luiz Fernando Garcia",1,1,0,5257,3
9788573128482,"Carlos Wizard - Sonhos não têm limite","Muitas pessoas buscam a prosperidade, mas muitas vezes carecem de modelos e exemplos a ser seguidos. Em geral, as pessoas possuem crenças limitantes, acreditam não ser possível enriquecer começando do zero, pensam que quem atingiu o topo da carreira teve uma trajetória tranquila e linear, como se houvesse nascido com a estrela para o sucesso, que isso não seria possível em suas vidas, e desconhecem suas dores e problemas até conseguir atingir a posição. Este livro serve de exemplo à aqueles que desejam prosperar na vida, por meio da trajetória de um brasileiro comum, que com muita fé e perseverança conseguiu prosperar na vida e hoje é um milionário de sucesso, mas que não esquece de suas origens.",40,0,"Ignácio de Loyola Brandão",1,1,0,5258,3
9788573128482,"Carlos Wizard - Sonhos não têm limite","Muitas pessoas buscam a prosperidade, mas muitas vezes carecem de modelos e exemplos a ser seguidos. Em geral, as pessoas possuem crenças limitantes, acreditam não ser possível enriquecer começando do zero, pensam que quem atingiu o topo da carreira teve uma trajetória tranquila e linear, como se houvesse nascido com a estrela para o sucesso, que isso não seria possível em suas vidas, e desconhecem suas dores e problemas até conseguir atingir a posição. Este livro serve de exemplo à aqueles que desejam prosperar na vida, por meio da trajetória de um brasileiro comum, que com muita fé e perseverança conseguiu prosperar na vida e hoje é um milionário de sucesso, mas que não esquece de suas origens.",40,0,"Ignácio de Loyola Brandão",1,1,0,5259,3
9788573128130,"Acima de tudo o amor","Este livro mostra a trajetória de 50 anos do Hospital de Câncer de Barretos (HCB), fundado por Dr. Paulo Prata, e gerido depois por seu filho, Henrique Prata, que o transformou em um dos maiores polos de pesquisa e cura de câncer do mundo. Com doações de artistas, celebridades, cantores, empresários, fazendeiros e pessoas públicas, ele consegue complementar a verba pública e manter o hospital funcionando, mas não só. Ele criou um centro de excelência diferenciado, com atendimento humanizado para o doente e sua família, fazendo um atendimento 100% gratuito para a população. Dezenas de fatos curiosos, casos, coincidências e histórias surpreendentes de fé e solidariedade, que envolvem pessoas conhecidas na mídia, transformam este livro em uma história interessante, que prende o leitor e o sensibiliza para a relevância do HCB no Brasil.",8,0,"Henrique Prata",1,1,0,5260,3
9788573127973,"Empresários no divã",NULL,44,0,"Luiz Fernando Garcia",1,1,0,5261,3
9788573127881,"O poder da atitude","Nos dias de hoje, no meio empresarial, competir ferozmente passou a ser sinônimo de sobrevivência. Só que nesta época em que a tecnologia cada vez mais iguala as condições de experiência do cliente, o grande valor das empresas está nas pessoas, mais precisamente em profissionais extraordinários, que elevam os negócios a um patamar superior de excelência, o que faz clientes transformarem-se em fãs. <br>Um alto padrão de qualidade valoriza a empresa em todos os sentidos, e isso produz resultados surpreendentes, fazendo sua marca, serviços e produtos serem muito desejados e buscados. Para o autor desta obra, a expressão máxima de qualidade e excelência no atendimento é feita pela Disney, na qual se tornou um grande especialista. ",52,0,"Alexandre Slivnik",1,1,0,5262,3
9788573127836,"Desperte o milionário que há em você",NULL,60,0,"Carlos Wizard Martins",1,1,0,5263,5
9788573127836,"Desperte o milionário que há em você",NULL,60,1,"Carlos Wizard Martins",1,1,1,5264,5
9788573127836,"Desperte o milionário que há em você",NULL,60,0,"Carlos Wizard Martins",1,1,0,5265,5
9788573127836,"Desperte o milionário que há em você",NULL,60,1,"Carlos Wizard Martins",1,1,1,5266,5
9788573127591,"A estratégia do olho do tigre",NULL,73,0,"Renato Grinberg",1,1,0,5267,5
9788573126952,"Meu jeito de dizer que te amo",NULL,8,0,"Anderson Cavalcante",1,1,0,5268,5
9788573126525,"O que realmente importa? (Gente)",NULL,52,0,"Anderson Cavalcante",1,1,0,5269,5
9788573126525,"O que realmente importa? (Gente)",NULL,52,0,"Anderson Cavalcante",1,1,0,5270,2
9788573125788,"Minha mãe, meu mundo",NULL,6,0,"Anderson Cavalcante &amp; Simone Paulino",1,1,0,5271,2
9788573125696,"A coragem de confiar",NULL,77,0,"Roberto Shinyashiki",1,1,1,5272,2
9788573029161,"Mentes perigosas - O psicopata mora ao lado",NULL,10,0,"Ana Beatriz Silvia",1,1,0,5273,2
9788573028928,"Comer, rezar, amar","=""pn-ranking-livro-resumo""><font face=""Verdana"">Um marido apaixonado, uma casa espa&ccedil;osa, uma carreira de sucesso e o projeto de ter filhos &eacute; tudo que uma mulher pr&oacute;ximo dos 30 anos pode almejar. Mas ao inv&eacute;s de se sentir feliz, Elizabeth Gilbert se sentia confusa, triste e em p&acirc;nico. Depois de enfrentar um div&oacute;rcio, uma depress&atilde;o e outro amor fracassado, decidiu livrar-se de todos os bens materiais, demitir-se do emprego e partir sozinha para uma viagem de um ano pelo mundo. O livro &ldquo;Comer, Rezar, Amar&rdquo; &eacute; a cr&ocirc;nica dessa aventura. O objetivo de Gilbert era visitar tr&ecirc;s lugares onde pudesse examinar aspectos de sua pr&oacute;pria natureza, tendo como cen&aacute;rio uma cultura que, tradicionalmente, fosse especialista em cada um deles. ""Assim, quis explorar a arte do prazer na It&aacute;lia, a arte da devo&ccedil;&atilde;o na &Iacute;ndia, e, na Indon&eacute;sia, a arte de equilibrar as duas coisas"", explica. Em Roma, estudou gastronomia, aprendeu a falar italiano e engordou os onze quilos mais felizes de sua vida. Na &Iacute;ndia dedicou-se &agrave; explora&ccedil;&atilde;o espiritual. J&aacute; em Bali, exercitou o equil&iacute;brio entre o prazer mundano e a transcend&ecirc;ncia divina. O t&iacute;tulo &eacute; um relato sobre a import&acirc;ncia de assumir a responsabilidade pelo pr&oacute;prio contentamento e parar de viver conforme os ideais da sociedade.</f",44,0,"Elizabeth Gilbert",1,1,0,5274,3
9788573028928,"Comer, rezar, amar","=""pn-ranking-livro-resumo""><font face=""Verdana"">Um marido apaixonado, uma casa espa&ccedil;osa, uma carreira de sucesso e o projeto de ter filhos &eacute; tudo que uma mulher pr&oacute;ximo dos 30 anos pode almejar. Mas ao inv&eacute;s de se sentir feliz, Elizabeth Gilbert se sentia confusa, triste e em p&acirc;nico. Depois de enfrentar um div&oacute;rcio, uma depress&atilde;o e outro amor fracassado, decidiu livrar-se de todos os bens materiais, demitir-se do emprego e partir sozinha para uma viagem de um ano pelo mundo. O livro &ldquo;Comer, Rezar, Amar&rdquo; &eacute; a cr&ocirc;nica dessa aventura. O objetivo de Gilbert era visitar tr&ecirc;s lugares onde pudesse examinar aspectos de sua pr&oacute;pria natureza, tendo como cen&aacute;rio uma cultura que, tradicionalmente, fosse especialista em cada um deles. ""Assim, quis explorar a arte do prazer na It&aacute;lia, a arte da devo&ccedil;&atilde;o na &Iacute;ndia, e, na Indon&eacute;sia, a arte de equilibrar as duas coisas"", explica. Em Roma, estudou gastronomia, aprendeu a falar italiano e engordou os onze quilos mais felizes de sua vida. Na &Iacute;ndia dedicou-se &agrave; explora&ccedil;&atilde;o espiritual. J&aacute; em Bali, exercitou o equil&iacute;brio entre o prazer mundano e a transcend&ecirc;ncia divina. O t&iacute;tulo &eacute; um relato sobre a import&acirc;ncia de assumir a responsabilidade pelo pr&oacute;prio contentamento e parar de viver conforme os ideais da sociedade.</f",44,0,"Elizabeth Gilbert",1,1,0,5275,3
9788573028928,"Comer, rezar, amar","=""pn-ranking-livro-resumo""><font face=""Verdana"">Um marido apaixonado, uma casa espa&ccedil;osa, uma carreira de sucesso e o projeto de ter filhos &eacute; tudo que uma mulher pr&oacute;ximo dos 30 anos pode almejar. Mas ao inv&eacute;s de se sentir feliz, Elizabeth Gilbert se sentia confusa, triste e em p&acirc;nico. Depois de enfrentar um div&oacute;rcio, uma depress&atilde;o e outro amor fracassado, decidiu livrar-se de todos os bens materiais, demitir-se do emprego e partir sozinha para uma viagem de um ano pelo mundo. O livro &ldquo;Comer, Rezar, Amar&rdquo; &eacute; a cr&ocirc;nica dessa aventura. O objetivo de Gilbert era visitar tr&ecirc;s lugares onde pudesse examinar aspectos de sua pr&oacute;pria natureza, tendo como cen&aacute;rio uma cultura que, tradicionalmente, fosse especialista em cada um deles. ""Assim, quis explorar a arte do prazer na It&aacute;lia, a arte da devo&ccedil;&atilde;o na &Iacute;ndia, e, na Indon&eacute;sia, a arte de equilibrar as duas coisas"", explica. Em Roma, estudou gastronomia, aprendeu a falar italiano e engordou os onze quilos mais felizes de sua vida. Na &Iacute;ndia dedicou-se &agrave; explora&ccedil;&atilde;o espiritual. J&aacute; em Bali, exercitou o equil&iacute;brio entre o prazer mundano e a transcend&ecirc;ncia divina. O t&iacute;tulo &eacute; um relato sobre a import&acirc;ncia de assumir a responsabilidade pelo pr&oacute;prio contentamento e parar de viver conforme os ideais da sociedade.</f",44,0,"Elizabeth Gilbert",1,1,1,5276,3
9788573028928,"Comer, rezar, amar","=""pn-ranking-livro-resumo""><font face=""Verdana"">Um marido apaixonado, uma casa espa&ccedil;osa, uma carreira de sucesso e o projeto de ter filhos &eacute; tudo que uma mulher pr&oacute;ximo dos 30 anos pode almejar. Mas ao inv&eacute;s de se sentir feliz, Elizabeth Gilbert se sentia confusa, triste e em p&acirc;nico. Depois de enfrentar um div&oacute;rcio, uma depress&atilde;o e outro amor fracassado, decidiu livrar-se de todos os bens materiais, demitir-se do emprego e partir sozinha para uma viagem de um ano pelo mundo. O livro &ldquo;Comer, Rezar, Amar&rdquo; &eacute; a cr&ocirc;nica dessa aventura. O objetivo de Gilbert era visitar tr&ecirc;s lugares onde pudesse examinar aspectos de sua pr&oacute;pria natureza, tendo como cen&aacute;rio uma cultura que, tradicionalmente, fosse especialista em cada um deles. ""Assim, quis explorar a arte do prazer na It&aacute;lia, a arte da devo&ccedil;&atilde;o na &Iacute;ndia, e, na Indon&eacute;sia, a arte de equilibrar as duas coisas"", explica. Em Roma, estudou gastronomia, aprendeu a falar italiano e engordou os onze quilos mais felizes de sua vida. Na &Iacute;ndia dedicou-se &agrave; explora&ccedil;&atilde;o espiritual. J&aacute; em Bali, exercitou o equil&iacute;brio entre o prazer mundano e a transcend&ecirc;ncia divina. O t&iacute;tulo &eacute; um relato sobre a import&acirc;ncia de assumir a responsabilidade pelo pr&oacute;prio contentamento e parar de viver conforme os ideais da sociedade.</f",44,0,"Elizabeth Gilbert",1,1,1,5277,3
9788573020809,"Inteligência Emocional","Inteligência é emoção. QI não é destino. O fascinante e convincente livro Inteligência Emocional, de Daniel Goleman revela que a nossa visão sobre este assunto ainda é muito estreita. Ao contrário do saber científico que dominou o mundo ocidental no últimos séculos, Daniel Goleman revoluciona conceitos mostrando que o QI de uma pessoa não é garantia de sucesso e felicidade. No Brasil, o livro de Goleman tornou-se um verdadeiro fenômeno editorial.</p><p><span class=""txtLabelTituloBloco""></span>",80,0,"Daniel Goleman",1,1,0,5278,3
9788572839662,"Novo código de processo civil","O novo Código de Processo Civil é o primeiro a ser aprovado após a redemocratização do país. Elaborado com grande participação da sociedade, tem por objetivos centrais atender à garantia do amplo direito de defesa e do contraditório, à duração razoável do processo legal e à eficácia das decisões judiciais. Principais mudanças: Priorização da conciliação antecipada, Celeridade dos processos, Ordem cronológica para julgamento de processos, Redução de recursos, Facilitação no processo de divórcio, Conversão de ações individuais em coletivas, Fortalecimento da igualdade nas decisões de casos idênticos, Determinação de que decisões de tribunais superiores orientem casos semelhantes e Extensão do prazo para pagamento de dívida de pensão alimentícia.",56,0,Vários,1,1,0,5279,3
9788572530101,"Violetas na janela",NULL,22,0,"Vera Lúcia Marinzeck de Carvalho",1,1,1,5280,3
9788572443906,"Escrever melhor",NULL,24,0,"Arlete Salvador / Dad Squarisi",1,1,0,5281,3
9788572442794,"A arte de escrever bem",NULL,12,0,"Arlete Salvador / Dad Squarisi",1,1,0,5282,3
9788571107953,"Amor Líquido - Sobre a Fragilidade dos Laços Humanos","A modernidade líquida – um mundo repleto de sinais confusos, propenso a mudar com rapidez e de forma imprevisível – em que vivemos traz consigo uma misteriosa fragilidade dos laços humanos, um amor líquido. Zygmunt Bauman, um dos mais originais e perspicazes sociólogos em atividade, investiga nesse livro de que forma nossas relações tornam-se cada vez mais “flexíveis”, gerando níveis de insegurança sempre maiores. ",92,0,"Zygmunt Bauman",1,1,0,5283,3
9788569790051,"Versão Beta","Como pensam e como se comportam aqueles que realizam suas visões e impactam de forma transformadora o mundo e a vida das pessoas? O que cada um de nós pode aprender com eles e, em especial, com a cultura que rege o Vale do Silício, o ecossistema com maior concentração de inovações disruptivas do planeta? <em>Versão Beta</em> é um livro que procura responder a essas questões, desvendando e estruturando o modelo mental que rege os ambientes inovadores e os mais notáveis empreendedores da atualidade, visando tornar este conhecimento útil e aplicável à vida de cada indivíduo, de todas as pessoas ­ empreendedoras ou não ­ que desejam assumir o protagonismo de suas histórias e realizar seus sonhos.",96,0,"Rodrigo Barros",1,1,0,5284,3
9788569790006,"A sua melhor versão te leva além","Em seu mais novo livro, Bel Pesce abre o seu DNA e conta sobre algumas experiências nas quais teve que se manter fiel aos seus valores e, principalmente, aos seus sonhos. O grande desafio é encontrar o melhor para você. “A sua melhor versão te leva além” é o primeiro livro da série “Meu Código Aberto”, da Enkla Editora, que tem o propósito de criar um movimento de compartilhamento e traz histórias cativantes e que te desafia a encontrar a sua melhor versão.",49,0,"Bel Pesce",1,1,0,5285,3
9788569514732,"Estrelas além do tempo","Durante a Segunda Guerra Mundial, a incipiente indústria aeronáutica americana contratou matemáticas negras para suprir sua falta de mão de obra. Esses “computadores humanos” continuaram trabalhando para seu governo e passaram a fazer parte da NASA em uma época em que vingava a segregação racial. Elas garantiram que os Estados Unidos ganhassem a corrida especial contra a União Soviética e lutaram para realizar o sonho americano. Esta é a sua história, que chega também aos cinemas na adaptação cinematográfica estrelada por Taraji P. Henson, Janelle Monáe, Octavia Spencer, Kevin Costner, Kirsten Dunst e Jim Parsons.",52,0,"Margot Lee Shetterly",1,1,0,5286,3
9788569514718,"Quatro vidas de um cachorro","Esta é a inesquecível história de um cão que após renascer várias vezes imagina que haja uma razão para seu retorno, um propósito a cumprir, e que, enquanto não o alcançar, continuará renascendo. Narrado pelo próprio animal, Quatro vidas de um cachorro aborda a questão mais básica da vida ""Por que estamos aqui?"". Emocionante e com boas doses de humor, Quatro vidas de um cachorro é um livro para todas as idades, que mostra o olhar de um cão sobre o relacionamento entre as pessoas e os laços eternos entre os seres humanos e seus animais.",88,0,"Bruce Cameron",1,1,0,5287,3
9788569514718,"Quatro vidas de um cachorro","Esta é a inesquecível história de um cão que após renascer várias vezes imagina que haja uma razão para seu retorno, um propósito a cumprir, e que, enquanto não o alcançar, continuará renascendo. Narrado pelo próprio animal, Quatro vidas de um cachorro aborda a questão mais básica da vida ""Por que estamos aqui?"". Emocionante e com boas doses de humor, Quatro vidas de um cachorro é um livro para todas as idades, que mostra o olhar de um cão sobre o relacionamento entre as pessoas e os laços eternos entre os seres humanos e seus animais.",88,0,"Bruce Cameron",1,1,0,5288,1
9788569514343,"A maleta de criaturas","MinaLima, o escritório de design responsável pela criação dos objetos cênicos impressos, como jornais e pôsteres dos filmes da série Harry Potter, assim como de Animais Fantásticos e Onde Habitam, traz agora A maleta de criaturas, uma experiência encantadora e interativa, com segredos das filmagens, fotografias e artes do filme, além de histórias dos bastidores contadas diretamente pela equipe e pelo elenco. Mostrando reproduções dos objetos e impressos usados no filme, além de alguns efeitos mais que especiais, esta edição de colecionador oferece uma visão única sobre o talentoso grupo que criou a magia do filme.",92,0,"Mark Salisbury",1,1,0,5289,1
9788569514138,"O diário de Larissa Manoela","É unânime: não há criança ou adolescente que não tenha ouvido falar de Larissa Manoela. Protagonista da novela Carrossel, do SBT, em que viveu a enjoada Maria Joaquina, e da novela ""Cúmplices de um Resgate"", na qual interpreta gêmeas, uma boa e a outra má, Larissa é a atriz que mais aparece no horário nobre da TV brasileira. Aos 15 anos, ela é também um fenômeno de popularidade. Seja na TV ou na internet (o canal da novela Cúmplices de um Resgate no YouTube registra 600 milhões de visualizações) ou no cinema (2,5 milhões de espectadores com o filme ""Carrossel""), Larissa Manoela carrega os sucessos infantis do SBT. A estrela tem ainda 3,5 milhões de seguidores no Instagram e 1 milhão no",60,0,"Larissa Manoela",1,1,0,5290,4
9788569514138,"O diário de Larissa Manoela","É unânime: não há criança ou adolescente que não tenha ouvido falar de Larissa Manoela. Protagonista da novela Carrossel, do SBT, em que viveu a enjoada Maria Joaquina, e da novela ""Cúmplices de um Resgate"", na qual interpreta gêmeas, uma boa e a outra má, Larissa é a atriz que mais aparece no horário nobre da TV brasileira. Aos 15 anos, ela é também um fenômeno de popularidade. Seja na TV ou na internet (o canal da novela Cúmplices de um Resgate no YouTube registra 600 milhões de visualizações) ou no cinema (2,5 milhões de espectadores com o filme ""Carrossel""), Larissa Manoela carrega os sucessos infantis do SBT. A estrela tem ainda 3,5 milhões de seguidores no Instagram e 1 milhão no",60,0,"Larissa Manoela",1,1,0,5291,4
9788568432440,"A garota dinamarquesa","Inspirado em uma história real, este romance inquietante, narrado com elegância e sutileza únicas, apresenta uma trama ousada que transcende os limites de sexo, gênero e localização histórica. A prosa rica e o discurso emocionado transformam esta obra numa história de amor poderosa.",68,0,"David Ebershoff",1,1,0,5292,4
9788568377161,"Vicente Falconi - O que importa é resultado","Este livro relata em detalhes o pensamento e a trajetória de Falconi, revelando os princípios de liderança e gestão que podem transformar organizações grandes ou pequenas, públicas ou privadas. A obra conta ainda os bastidores da consultoria criada por ele - onde, algumas vezes, disputas de poder colocaram em xeque as lições ensinadas pelo Professor.",0,0,"Cristiane Correa",1,1,0,5293,4
9788568377024,Abilio,"Em 1948, o imigrante Valentim dos Santos Diniz inaugurou uma discreta doceria em São Paulo chamada Pão de Açúcar. Menos de uma década depois, acompanhado de seu primogênito, Abilio, “seu Santos”, como o patriarca era conhecido, abriu o primeiro supermercado da família. Era o passo inicial para a construção de uma companhia que se tornaria a maior varejista do Brasil, com um faturamento anual de 64,4 bilhões de reais em 2013. Este livro revela os bastidores do processo de saída do empresário do Pão de Açúcar, conta em detalhes a disputa familiar pelo controle da companhia e as histórias de pioneirismo protagonizadas pro Abilio no varejo brasileiro. É o retrato apurado de um homem movido por suas paixões – mesmo que elas lhe criem inimigos ao longo do caminho.",72,0,"Cristiane Correa",1,1,0,5294,4
9788568377024,Abilio,"Em 1948, o imigrante Valentim dos Santos Diniz inaugurou uma discreta doceria em São Paulo chamada Pão de Açúcar. Menos de uma década depois, acompanhado de seu primogênito, Abilio, “seu Santos”, como o patriarca era conhecido, abriu o primeiro supermercado da família. Era o passo inicial para a construção de uma companhia que se tornaria a maior varejista do Brasil, com um faturamento anual de 64,4 bilhões de reais em 2013. Este livro revela os bastidores do processo de saída do empresário do Pão de Açúcar, conta em detalhes a disputa familiar pelo controle da companhia e as histórias de pioneirismo protagonizadas pro Abilio no varejo brasileiro. É o retrato apurado de um homem movido por suas paixões – mesmo que elas lhe criem inimigos ao longo do caminho.",72,0,"Cristiane Correa",1,1,0,5295,3
9788568014660,"Kintsugi - O poder de dar a volta por cima","Em ""Kintsugi - O poder de dar a volta por cima"", Edgar Ueda, empresário, investidor e palestrante, apresenta o método TurnAround baseado na filosofia milenar que descobriu no Japão e que transformou a sua vida.",8,0,"Edgar Ueda",1,1,0,5296,3
9788568014547,"Quem pensa enriquece: o legado","O<span class=""txtDescricao""> clássico best-seller sobre o sucesso agora anotado e acrescido de exemplos modernos, comprovando que a filosofia da realização pessoal de Napoleon Hill permanece atual e ainda orienta aqueles que são bem-sucedidos.&nbsp;Um livro que vai mudar não só o que você pensa, vai mudar o modo como você pensa.</span><br>",64,0,"Napoleon Hill",1,1,0,5297,3
9788568014301,"Como aumentar o seu próprio salário","O livro é o registro de uma série de conversas entre Napoleon Hill e seu mentor, o magnata do aço Andrew Carnegie, um dos homens mais ricos da história. ""Como aumentar o seu próprio salário"" foi redigido no formato pergunta-resposta e apresenta em detalhes os princípios que Carnegie utilizou para construir seu império.",36,0,"Napoleon Hill",1,1,0,5298,3
9788568014288,"A escada para o triunfo","Este livro apresenta, de maneira otimamente resumida, todos os dezessete fatores dos quais a filosofia da Lei do Triunfo evoluiu. Essa filosofia representa tudo o que os homens mais bem-sucedidos que já viveram aprenderam sobre a obtenção de sucesso em praticamente todos os tipos de empreendimentos humanos.",20,0,"Napoleon Hill",1,1,0,5299,3
9788568014271,"Uma mente curiosa","Este livro é um relato pessoal de como o entusiasmo de Brian Grazer, premiado produtor de ""Uma Mente Brilhante"", ""Apollo 13"" e ""O Código da Vinci"" tornou-o um dos principais produtores de Hollywood. É também um convite para todos nós acolhermos nossa curiosidade e nos tornarmos líderes melhores, criadores melhores, gestores melhores, até mesmo parceiros românticos melhores.",0,0,"Brian Grazer",1,1,0,5300,3
